Dataset;Config;Local;Sorted;Threads;Granularity;Time;TimePrepare;TimeComplete;TimeAnonymize;TimeGlobalTransform;TimePartitionByClass;TimeSuppress;TimeQuality;TimePostprocess
adult_35000000;50-anonymity;false;true;64;0.7304430114683641;724548.0;164649.33333333334;544965.6666666666;353019.0;1238.0;0.0;0.0;14933.0;0.0
adult_35000000;50-anonymity;true;true;64;0.8454345216575625;647341.6666666666;166925.33333333334;464573.3333333333;269822.3333333333;0.0;0.0;0.0;15843.0;0.0
adult_45000000;50-anonymity;false;true;64;0.7382577422000492;853049.3333333334;217104.0;617412.0;366583.6666666667;1490.3333333333333;0.0;0.0;18533.333333333332;0.0
adult_45000000;50-anonymity;true;true;64;0.8573191397782264;847016.3333333334;216593.33333333334;609945.3333333334;359548.6666666667;0.0;0.0;0.0;20477.666666666668;0.0
adult_55000000;50-anonymity;false;true;64;0.7572783254255198;975847.6666666666;270408.3333333333;682367.3333333334;368560.0;1547.0;0.0;0.0;23071.666666666668;0.3333333333333333
adult_55000000;50-anonymity;true;true;64;0.8638203189058252;1035740.3333333334;269102.3333333333;741493.0;431147.0;0.0;0.0;0.0;25145.0;0.0
adult_65000000;50-anonymity;false;true;64;0.7689910102592625;1140378.0;324137.6666666667;788757.6666666666;416302.0;1702.3333333333333;0.0;0.0;27482.666666666668;0.0
adult_65000000;50-anonymity;true;true;64;0.870408002053232;1223039.0;324366.0;869490.0;498530.3333333333;0.0;0.0;0.0;29183.0;0.0
adult_75000000;50-anonymity;false;true;64;0.7766895608119428;1323723.0;380065.0;911908.6666666666;476852.0;1649.6666666666667;0.0;0.0;31749.0;0.3333333333333333
adult_75000000;50-anonymity;true;true;64;0.8746918017275447;1382749.3333333333;379885.0;969020.6666666666;535295.6666666666;0.0;0.0;0.0;33843.333333333336;0.3333333333333333
adult_85000000;50-anonymity;false;true;64;0.7821001125184255;1544407.0;435805.0;1072485.6666666667;573552.0;2494.3333333333335;0.0;0.0;36116.333333333336;0.0
adult_85000000;50-anonymity;true;true;64;0.8792886493980264;1530661.6666666667;434916.0;1056659.6666666667;559327.3333333334;0.0;0.0;0.0;39086.0;0.0
