Dataset;Config;Local;Sorted;Threads;Granularity;Memory;Measurements
ihis;distinct-5-diversity;true;true;35;0.958417841;588063792;27
ihis;distinct-5-diversity;false;true;36;0.882249008;567892304;26
ihis;distinct-5-diversity;true;true;36;0.957615033;575094272;27
ihis;distinct-5-diversity;false;true;37;0.883003563;577778784;26
ihis;distinct-5-diversity;true;true;37;0.957525737;589301520;28
ihis;distinct-5-diversity;false;true;38;0.882846731;563080408;29
ihis;distinct-5-diversity;true;true;38;0.957410993;574255784;31
ihis;distinct-5-diversity;false;true;39;0.882266612;568423368;26
ihis;distinct-5-diversity;true;true;39;0.958203653;604978048;28
ihis;distinct-5-diversity;false;true;40;0.882559472;594576328;28
ihis;distinct-5-diversity;true;true;40;0.957710246;585061888;29
ihis;distinct-5-diversity;false;true;41;0.882217802;579832624;24
ihis;distinct-5-diversity;true;true;41;0.958108268;586226288;31
ihis;distinct-5-diversity;false;true;42;0.881985754;584335928;20
ihis;distinct-5-diversity;true;true;42;0.958083497;581420304;28
ihis;distinct-5-diversity;false;true;43;0.881953747;572126408;25
ihis;distinct-5-diversity;true;true;43;0.957977535;583423280;26
ihis;distinct-5-diversity;false;true;44;0.882204999;585965640;25
ihis;distinct-5-diversity;true;true;44;0.957562563;589946632;29
ihis;distinct-5-diversity;false;true;45;0.881704096;562848992;26
ihis;distinct-5-diversity;true;true;45;0.957658555;573964168;33
ihis;distinct-5-diversity;false;true;46;0.882297818;586644208;23
ihis;distinct-5-diversity;true;true;46;0.957886455;603904192;28
ihis;distinct-5-diversity;false;true;47;0.882215401;591859672;24
ihis;distinct-5-diversity;true;true;47;0.958125523;590103120;32
ihis;distinct-5-diversity;false;true;48;0.881554465;569261224;27
ihis;distinct-5-diversity;true;true;48;0.957707616;602388280;25
ihis;distinct-5-diversity;false;true;49;0.881612077;576983992;27
ihis;distinct-5-diversity;true;true;49;0.957529944;575148552;28
ihis;distinct-5-diversity;false;true;50;0.881907338;577571328;28
ihis;distinct-5-diversity;true;true;50;0.957535417;599075960;31
ihis;distinct-5-diversity;false;true;51;0.881648084;563957792;30
ihis;distinct-5-diversity;true;true;51;0.957482755;600490232;32
ihis;distinct-5-diversity;false;true;52;0.881467247;583646776;28
ihis;distinct-5-diversity;true;true;52;0.957673523;583133384;33
ihis;distinct-5-diversity;false;true;53;0.881508055;577630672;35
ihis;distinct-5-diversity;true;true;53;0.957704634;590732280;33
ihis;distinct-5-diversity;false;true;54;0.881215195;593091272;28
ihis;distinct-5-diversity;true;true;54;0.957660592;582579248;33
ihis;distinct-5-diversity;false;true;55;0.88114478;591573144;22
ihis;distinct-5-diversity;true;true;55;0.957366894;581952440;33
ihis;distinct-5-diversity;false;true;56;0.880885527;594969424;31
ihis;distinct-5-diversity;true;true;56;0.95731781;583255080;33
ihis;distinct-5-diversity;false;true;57;0.88070789;612545048;28
ihis;distinct-5-diversity;true;true;57;0.957318814;595676968;33
ihis;distinct-5-diversity;false;true;58;0.881079167;599202008;28
ihis;distinct-5-diversity;true;true;58;0.95743636;589708944;31
ihis;distinct-5-diversity;false;true;59;0.880395026;585213520;29
ihis;distinct-5-diversity;true;true;59;0.957064764;613993584;37
ihis;distinct-5-diversity;false;true;60;0.880536655;603756256;30
ihis;distinct-5-diversity;true;true;60;0.957682623;582049272;33
ihis;distinct-5-diversity;false;true;61;0.8807551;610394328;25
ihis;distinct-5-diversity;true;true;61;0.957247836;586391448;38
ihis;distinct-5-diversity;false;true;62;0.880499848;582199584;25
ihis;distinct-5-diversity;true;true;62;0.957236545;578626384;32
ihis;distinct-5-diversity;false;true;63;0.880297406;590000600;28
ihis;distinct-5-diversity;true;true;63;0.957199766;579172424;32
ihis;distinct-5-diversity;false;true;64;0.880370221;732383344;20
ihis;distinct-5-diversity;true;true;64;0.957343937;583573712;34
ihis;entropy-3-diversity;false;true;1;0.932408942;808238800;42
ihis;entropy-3-diversity;true;true;1;0.924774729;709504240;76
ihis;entropy-3-diversity;false;true;2;0.925968478;733664104;36
ihis;entropy-3-diversity;true;true;2;0.934823484;966323880;57
ihis;entropy-3-diversity;false;true;3;0.927460161;650019168;23
ihis;entropy-3-diversity;true;true;3;0.933214833;650046208;43
ihis;entropy-3-diversity;false;true;4;0.924706973;805908984;29
ihis;entropy-3-diversity;true;true;4;0.922931101;734111328;34
ihis;entropy-3-diversity;false;true;5;0.921297506;680968688;20
ihis;entropy-3-diversity;true;true;5;0.935148153;754482216;27
ihis;entropy-3-diversity;false;true;6;0.91849977;620552328;29
ihis;entropy-3-diversity;true;true;6;0.927116221;607100928;36
ihis;entropy-3-diversity;false;true;7;0.916258877;646014896;28
ihis;entropy-3-diversity;true;true;7;0.931014853;627807344;27
ihis;entropy-3-diversity;false;true;8;0.914628919;636221160;30
ihis;entropy-3-diversity;true;true;8;0.934504041;601827920;22
ihis;entropy-3-diversity;false;true;9;0.9120046;599328376;20
ihis;entropy-3-diversity;true;true;9;0.927228627;631417864;27
ihis;entropy-3-diversity;false;true;10;0.909463807;762519072;28
ihis;entropy-3-diversity;true;true;10;0.931844951;601160280;22
ihis;entropy-3-diversity;false;true;11;0.907608634;630546216;21
ihis;entropy-3-diversity;true;true;11;0.927517609;742520536;24
ihis;entropy-3-diversity;false;true;12;0.907240558;693819832;25
ihis;entropy-3-diversity;true;true;12;0.930278145;622020528;34
ihis;entropy-3-diversity;false;true;13;0.907621437;620126336;28
ihis;entropy-3-diversity;true;true;13;0.932250152;612017728;20
ihis;entropy-3-diversity;false;true;14;0.907382987;764862240;28
ihis;entropy-3-diversity;true;true;14;0.931558775;613985064;22
ihis;entropy-3-diversity;false;true;15;0.907408593;705037888;36
ihis;entropy-3-diversity;true;true;15;0.935500209;610228352;22
ihis;entropy-3-diversity;false;true;16;0.907292569;641380896;24
ihis;entropy-3-diversity;true;true;16;0.93697446;611749208;27
ihis;entropy-3-diversity;false;true;17;0.90739739;584680120;28
ihis;entropy-3-diversity;true;true;17;0.933085876;587394512;33
ihis;entropy-3-diversity;false;true;18;0.906907689;599099936;29
ihis;entropy-3-diversity;true;true;18;0.936066725;613166960;28
ihis;entropy-3-diversity;false;true;19;0.907316574;583328000;25
ihis;entropy-3-diversity;true;true;19;0.936100597;591919600;30
ihis;entropy-3-diversity;false;true;20;0.906869282;579135792;31
ihis;entropy-3-diversity;true;true;20;0.934770549;601369680;28
ihis;entropy-3-diversity;false;true;21;0.907136537;587703496;22
ihis;entropy-3-diversity;true;true;21;0.934895645;619256568;22
ihis;entropy-3-diversity;false;true;22;0.906851678;576343864;33
ihis;entropy-3-diversity;true;true;22;0.934759898;587642592;28
ihis;entropy-3-diversity;false;true;23;0.906868481;580543344;33
ihis;entropy-3-diversity;true;true;23;0.935950522;590377608;31
ihis;entropy-3-diversity;false;true;24;0.906533212;591858952;33
ihis;entropy-3-diversity;true;true;24;0.936807946;607432728;35
ihis;entropy-3-diversity;false;true;25;0.906854879;567554608;36
ihis;entropy-3-diversity;true;true;25;0.934903687;607345472;29
ihis;entropy-3-diversity;false;true;26;0.906936495;596687240;29
ihis;entropy-3-diversity;true;true;26;0.93517561;608806984;25
ihis;entropy-3-diversity;false;true;27;0.906659638;586747832;31
ihis;entropy-3-diversity;true;true;27;0.931524552;605949360;29
ihis;entropy-3-diversity;false;true;28;0.906310766;585892976;33
ihis;entropy-3-diversity;true;true;28;0.932651238;618669408;28
ihis;entropy-3-diversity;false;true;29;0.906197143;588410176;39
ihis;entropy-3-diversity;true;true;29;0.933664885;636504760;28
ihis;entropy-3-diversity;false;true;30;0.906411587;605138248;33
ihis;entropy-3-diversity;true;true;30;0.932487639;623892608;27
ihis;entropy-3-diversity;false;true;31;0.906421989;584560752;36
ihis;entropy-3-diversity;true;true;31;0.935296812;605435712;32
ihis;entropy-3-diversity;false;true;32;0.906289162;590904232;36
ihis;entropy-3-diversity;true;true;32;0.934102042;634114176;34
ihis;entropy-3-diversity;false;true;33;0.906021907;590467096;34
ihis;entropy-3-diversity;true;true;33;0.934707141;611119712;32
ihis;entropy-3-diversity;false;true;34;0.906271558;603259032;34
ihis;entropy-3-diversity;true;true;34;0.935400602;612542536;35
ihis;entropy-3-diversity;false;true;35;0.906111525;589248360;38
ihis;entropy-3-diversity;true;true;35;0.933826154;619385248;26
ihis;entropy-3-diversity;false;true;36;0.905427384;611694096;30
ihis;entropy-3-diversity;true;true;36;0.935031841;625601008;34
ihis;entropy-3-diversity;false;true;37;0.905950692;601578256;39
ihis;entropy-3-diversity;true;true;37;0.935579922;615836184;30
ihis;entropy-3-diversity;false;true;38;0.905948292;584959184;41
ihis;entropy-3-diversity;true;true;38;0.936096689;640947976;37
ihis;entropy-3-diversity;false;true;39;0.905585017;593825352;35
ihis;entropy-3-diversity;true;true;39;0.932441225;623429224;35
ihis;entropy-3-diversity;false;true;40;0.905619424;601732320;38
ihis;entropy-3-diversity;true;true;40;0.933192036;625057600;34
ihis;entropy-3-diversity;false;true;41;0.905542608;621279192;39
ihis;entropy-3-diversity;true;true;41;0.932035189;641678184;35
ihis;entropy-3-diversity;false;true;42;0.905297758;601362328;36
ihis;entropy-3-diversity;true;true;42;0.934611373;612746144;26
ihis;entropy-3-diversity;false;true;43;0.905444988;609913072;36
ihis;entropy-3-diversity;true;true;43;0.934341997;607178840;31
ihis;entropy-3-diversity;false;true;44;0.905420983;615725272;36
ihis;entropy-3-diversity;true;true;44;0.934915517;630813192;34
ihis;entropy-3-diversity;false;true;45;0.905125722;606438640;35
ihis;entropy-3-diversity;true;true;45;0.933237151;626721376;31
ihis;entropy-3-diversity;false;true;46;0.905333765;607167712;34
ihis;entropy-3-diversity;true;true;46;0.93371693;614119568;31
ihis;entropy-3-diversity;false;true;47;0.905379375;597709080;39
ihis;entropy-3-diversity;true;true;47;0.936558141;628125696;32
ihis;entropy-3-diversity;false;true;48;0.904808857;604842488;39
ihis;entropy-3-diversity;true;true;48;0.932476197;615869040;35
ihis;entropy-3-diversity;false;true;49;0.905032103;606930632;40
ihis;entropy-3-diversity;true;true;49;0.933859406;625654704;32
ihis;entropy-3-diversity;false;true;50;0.905295357;606895224;37
ihis;entropy-3-diversity;true;true;50;0.931650699;665289304;33
ihis;entropy-3-diversity;false;true;51;0.90511292;614455080;41
ihis;entropy-3-diversity;true;true;51;0.93496293;627030040;35
ihis;entropy-3-diversity;false;true;52;0.904879271;622223032;36
ihis;entropy-3-diversity;true;true;52;0.932195654;631035656;31
ihis;entropy-3-diversity;false;true;53;0.904988894;616939000;36
ihis;entropy-3-diversity;true;true;53;0.934100594;656757736;34
ihis;entropy-3-diversity;false;true;54;0.904668828;603466176;40
ihis;entropy-3-diversity;true;true;54;0.935132066;615654752;34
ihis;entropy-3-diversity;false;true;55;0.904731241;615537136;37
ihis;entropy-3-diversity;true;true;55;0.934022835;622329400;34
ihis;entropy-3-diversity;false;true;56;0.904379168;613478336;39
ihis;entropy-3-diversity;true;true;56;0.933790841;627068992;33
ihis;entropy-3-diversity;false;true;57;0.904600814;616183992;37
ihis;entropy-3-diversity;true;true;57;0.931088486;639521872;38
ihis;entropy-3-diversity;false;true;58;0.904408774;617454088;40
ihis;entropy-3-diversity;true;true;58;0.932904121;654244248;36
ihis;entropy-3-diversity;false;true;59;0.904057502;620816632;38
ihis;entropy-3-diversity;true;true;59;0.933390969;647282144;33
ihis;entropy-3-diversity;false;true;60;0.904156723;619148840;40
ihis;entropy-3-diversity;true;true;60;0.932718676;633328616;31
ihis;entropy-3-diversity;false;true;61;0.904367966;635900032;35
ihis;entropy-3-diversity;true;true;61;0.933929331;651890056;35
ihis;entropy-3-diversity;false;true;62;0.904280748;619679592;42
ihis;entropy-3-diversity;true;true;62;0.93413439;731840264;40
ihis;entropy-3-diversity;false;true;63;0.903978286;725448800;41
ihis;entropy-3-diversity;true;true;63;0.936435891;648017384;42
ihis;entropy-3-diversity;false;true;64;0.904295951;625888272;40
ihis;entropy-3-diversity;true;true;64;0.933372414;667573376;33
ihis;0.2-equal-closeness (global distribution);false;true;1;0.633390717;944419952;184
ihis;0.2-equal-closeness (global distribution);true;true;1;0.654064344;1010772864;553
ihis;0.2-equal-closeness (global distribution);false;true;2;0.629666171;1079539312;104
ihis;0.2-equal-closeness (global distribution);true;true;2;0.65381693;1096845864;303
ihis;0.2-equal-closeness (global distribution);false;true;3;0.630267256;1038687912;75
ihis;0.2-equal-closeness (global distribution);true;true;3;0.652263601;1007133592;200
ihis;0.2-equal-closeness (global distribution);false;true;4;0.629490336;1198271408;48
ihis;0.2-equal-closeness (global distribution);true;true;4;0.655683055;1118840680;141
ihis;0.2-equal-closeness (global distribution);false;true;5;0.624879801;1182393688;45
ihis;0.2-equal-closeness (global distribution);true;true;5;0.654793855;1097905216;121
ihis;0.2-equal-closeness (global distribution);false;true;6;0.6260555;1122042856;40
ihis;0.2-equal-closeness (global distribution);true;true;6;0.65229857;1027018160;111
ihis;0.2-equal-closeness (global distribution);false;true;7;0.62410106;1169346888;35
ihis;0.2-equal-closeness (global distribution);true;true;7;0.653673218;1043830248;98
ihis;0.2-equal-closeness (global distribution);false;true;8;0.622416115;1113854640;37
ihis;0.2-equal-closeness (global distribution);true;true;8;0.654263011;1053709704;82
ihis;0.2-equal-closeness (global distribution);false;true;9;0.620798543;1082965904;35
ihis;0.2-equal-closeness (global distribution);true;true;9;0.647711672;1021181024;87
ihis;0.2-equal-closeness (global distribution);false;true;10;0.616130953;1124020336;35
ihis;0.2-equal-closeness (global distribution);true;true;10;0.649842123;1063736592;81
ihis;0.2-equal-closeness (global distribution);false;true;11;0.616354318;1162305584;29
ihis;0.2-equal-closeness (global distribution);true;true;11;0.651630538;1061966288;84
ihis;0.2-equal-closeness (global distribution);false;true;12;0.618229244;1226612208;27
ihis;0.2-equal-closeness (global distribution);true;true;12;0.650539207;1043882016;67
ihis;0.2-equal-closeness (global distribution);false;true;13;0.614436525;1258054000;29
ihis;0.2-equal-closeness (global distribution);true;true;13;0.652317212;1032346544;80
ihis;0.2-equal-closeness (global distribution);false;true;14;0.612380176;1312127968;27
ihis;0.2-equal-closeness (global distribution);true;true;14;0.651398857;1038822368;76
ihis;0.2-equal-closeness (global distribution);false;true;15;0.612038267;1318569008;29
ihis;0.2-equal-closeness (global distribution);true;true;15;0.650087788;1066666040;65
ihis;0.2-equal-closeness (global distribution);false;true;16;0.614143547;1381079640;23
ihis;0.2-equal-closeness (global distribution);true;true;16;0.650409106;1048042064;54
ihis;0.2-equal-closeness (global distribution);false;true;17;0.606957337;1290449760;27
ihis;0.2-equal-closeness (global distribution);true;true;17;0.648785565;1063595208;61
ihis;0.2-equal-closeness (global distribution);false;true;18;0.602175502;1325839208;26
ihis;0.2-equal-closeness (global distribution);true;true;18;0.645515412;1059545232;69
ihis;0.2-equal-closeness (global distribution);false;true;19;0.611028442;1439484776;26
ihis;0.2-equal-closeness (global distribution);true;true;19;0.651534716;1059643376;63
ihis;0.2-equal-closeness (global distribution);false;true;20;0.602455635;1491807864;22
ihis;0.2-equal-closeness (global distribution);true;true;20;0.648428649;1078063120;57
ihis;0.2-equal-closeness (global distribution);false;true;21;0.607361023;1469956856;24
ihis;0.2-equal-closeness (global distribution);true;true;21;0.645966475;1075352208;52
ihis;0.2-equal-closeness (global distribution);false;true;22;0.596955117;1397094272;26
ihis;0.2-equal-closeness (global distribution);true;true;22;0.643777141;1089196424;52
ihis;0.2-equal-closeness (global distribution);false;true;23;0.603557206;1414011624;25
ihis;0.2-equal-closeness (global distribution);true;true;23;0.646923182;1115676816;47
ihis;0.2-equal-closeness (global distribution);false;true;24;0.607357353;1391098800;22
ihis;0.2-equal-closeness (global distribution);true;true;24;0.645487406;1101677288;50
ihis;0.2-equal-closeness (global distribution);false;true;25;0.60811518;1407149664;24
ihis;0.2-equal-closeness (global distribution);true;true;25;0.650014948;1099594272;62
ihis;0.2-equal-closeness (global distribution);false;true;26;0.602692953;1274332160;23
ihis;0.2-equal-closeness (global distribution);true;true;26;0.648155531;1112964072;47
ihis;0.2-equal-closeness (global distribution);false;true;27;0.603644671;1326832720;21
ihis;0.2-equal-closeness (global distribution);true;true;27;0.645100671;1094565168;54
ihis;0.2-equal-closeness (global distribution);false;true;28;0.59285343;1373487256;24
ihis;0.2-equal-closeness (global distribution);true;true;28;0.643717557;1143457568;44
ihis;0.2-equal-closeness (global distribution);false;true;29;0.583977858;1336118976;20
ihis;0.2-equal-closeness (global distribution);true;true;29;0.637313278;1136524232;55
ihis;0.2-equal-closeness (global distribution);false;true;30;0.592173281;1341797352;20
ihis;0.2-equal-closeness (global distribution);true;true;30;0.642674414;1133934800;46
ihis;0.2-equal-closeness (global distribution);false;true;31;0.589586637;1338172520;21
ihis;0.2-equal-closeness (global distribution);true;true;31;0.644415995;1127072376;44
ihis;0.2-equal-closeness (global distribution);false;true;32;0.596460908;1336628112;20
ihis;0.2-equal-closeness (global distribution);true;true;32;0.640582128;1138354120;41
ihis;0.2-equal-closeness (global distribution);false;true;33;0.582960694;1292181432;24
ihis;0.2-equal-closeness (global distribution);true;true;33;0.635149823;1139983512;50
ihis;0.2-equal-closeness (global distribution);false;true;34;0.590931032;1328669944;21
ihis;0.2-equal-closeness (global distribution);true;true;34;0.635531212;1143472792;43
ihis;0.2-equal-closeness (global distribution);false;true;35;0.592758013;1320605232;24
ihis;0.2-equal-closeness (global distribution);true;true;35;0.635594198;1156443160;41
ihis;0.2-equal-closeness (global distribution);false;true;36;0.577361701;1379242072;20
ihis;0.2-equal-closeness (global distribution);true;true;36;0.63404146;1162153024;41
ihis;0.2-equal-closeness (global distribution);false;true;37;0.582023655;1385663272;25
ihis;0.2-equal-closeness (global distribution);true;true;37;0.634608662;1165801056;40
ihis;0.2-equal-closeness (global distribution);false;true;38;0.591238077;1324130072;28
ihis;0.2-equal-closeness (global distribution);true;true;38;0.638810875;1189543528;40
ihis;0.2-equal-closeness (global distribution);false;true;39;0.589605598;1398635376;21
ihis;0.2-equal-closeness (global distribution);true;true;39;0.644076875;1187005944;40
ihis;0.2-equal-closeness (global distribution);false;true;40;0.584453106;1370852096;21
ihis;0.2-equal-closeness (global distribution);true;true;40;0.640488282;1175793800;40
ihis;0.2-equal-closeness (global distribution);false;true;41;0.580425428;1369601512;20
ihis;0.2-equal-closeness (global distribution);true;true;41;0.634706871;1197266048;37
ihis;0.2-equal-closeness (global distribution);false;true;42;0.576609379;1332268120;20
ihis;0.2-equal-closeness (global distribution);true;true;42;0.632522499;1190230608;37
ihis;0.2-equal-closeness (global distribution);false;true;43;0.580186887;1357896208;20
ihis;0.2-equal-closeness (global distribution);true;true;43;0.637265684;1218710256;41
ihis;0.2-equal-closeness (global distribution);false;true;44;0.546462829;1365492408;28
ihis;0.2-equal-closeness (global distribution);true;true;44;0.634658645;1187316480;40
ihis;0.2-equal-closeness (global distribution);false;true;45;0.569997503;1447465608;26
ihis;0.2-equal-closeness (global distribution);true;true;45;0.634567697;1205494256;41
ihis;0.2-equal-closeness (global distribution);false;true;46;0.578734843;1370316080;21
ihis;0.2-equal-closeness (global distribution);true;true;46;0.64034188;1198551192;38
ihis;0.2-equal-closeness (global distribution);false;true;47;0.57798252;1346323144;20
ihis;0.2-equal-closeness (global distribution);true;true;47;0.642753766;1205954344;43
ihis;0.2-equal-closeness (global distribution);false;true;48;0.58220042;1314376032;20
ihis;0.2-equal-closeness (global distribution);true;true;48;0.639116065;1227466248;35
ihis;0.2-equal-closeness (global distribution);false;true;49;0.576113335;1376334608;22
ihis;0.2-equal-closeness (global distribution);true;true;49;0.638999786;1213880936;37
ihis;0.2-equal-closeness (global distribution);false;true;50;0.581115974;1395890088;24
ihis;0.2-equal-closeness (global distribution);true;true;50;0.638572163;1244500136;43
ihis;0.2-equal-closeness (global distribution);false;true;51;0.571291743;1415506528;28
ihis;0.2-equal-closeness (global distribution);true;true;51;0.63151069;1265338720;37
ihis;0.2-equal-closeness (global distribution);false;true;52;0.568788282;1423768944;29
ihis;0.2-equal-closeness (global distribution);true;true;52;0.634188391;1231505528;38
ihis;0.2-equal-closeness (global distribution);false;true;53;0.563545267;1431435600;22
ihis;0.2-equal-closeness (global distribution);true;true;53;0.630946678;1241897904;39
ihis;0.2-equal-closeness (global distribution);false;true;54;0.569604827;1415520600;20
ihis;0.2-equal-closeness (global distribution);true;true;54;0.631334029;1229395472;32
ihis;0.2-equal-closeness (global distribution);false;true;55;0.548085344;1439476568;22
ihis;0.2-equal-closeness (global distribution);true;true;55;0.624734733;1257774984;36
ihis;0.2-equal-closeness (global distribution);false;true;56;0.563641295;1369432840;26
ihis;0.2-equal-closeness (global distribution);true;true;56;0.63162547;1259497896;31
ihis;0.2-equal-closeness (global distribution);false;true;57;0.566542936;1427807384;25
ihis;0.2-equal-closeness (global distribution);true;true;57;0.632716274;1269308704;37
ihis;0.2-equal-closeness (global distribution);false;true;58;0.55691076;1450295720;26
ihis;0.2-equal-closeness (global distribution);true;true;58;0.625566852;1277091720;34
ihis;0.2-equal-closeness (global distribution);false;true;59;0.557451454;1544422104;21
ihis;0.2-equal-closeness (global distribution);true;true;59;0.629161756;1259097760;35
ihis;0.2-equal-closeness (global distribution);false;true;60;0.558738354;1496871816;26
ihis;0.2-equal-closeness (global distribution);true;true;60;0.627877474;1280009928;35
ihis;0.2-equal-closeness (global distribution);false;true;61;0.565079882;1435274352;22
ihis;0.2-equal-closeness (global distribution);true;true;61;0.629376841;1313499856;33
ihis;0.2-equal-closeness (global distribution);false;true;62;0.565960039;1527358304;22
ihis;0.2-equal-closeness (global distribution);true;true;62;0.630067173;1298901776;33
ihis;0.2-equal-closeness (global distribution);false;true;63;0.556636132;1506238688;24
ihis;0.2-equal-closeness (global distribution);true;true;63;0.621462339;1290975728;35
ihis;0.2-equal-closeness (global distribution);false;true;64;0.56728486;1530978616;22
ihis;0.2-equal-closeness (global distribution);true;true;64;0.62393069;1311422888;32
ihis;0.5-equal-closeness (global distribution);false;true;1;0.68079642;637343232;164
ihis;0.5-equal-closeness (global distribution);true;true;1;0.772060059;517848880;226
ihis;0.5-equal-closeness (global distribution);false;true;2;0.678987299;654019840;108
ihis;0.5-equal-closeness (global distribution);true;true;2;0.78980032;737936256;163
ihis;0.5-equal-closeness (global distribution);false;true;3;0.677840291;625289128;65
ihis;0.5-equal-closeness (global distribution);true;true;3;0.752612478;504026528;124
ihis;0.5-equal-closeness (global distribution);false;true;4;0.677195045;743665040;47
ihis;0.5-equal-closeness (global distribution);true;true;4;0.781185116;549431216;91
ihis;0.5-equal-closeness (global distribution);false;true;5;0.676187477;738659856;39
ihis;0.5-equal-closeness (global distribution);true;true;5;0.768301436;479304800;83
ihis;0.5-equal-closeness (global distribution);false;true;6;0.674955938;589435720;55
ihis;0.5-equal-closeness (global distribution);true;true;6;0.778913234;433592560;75
ihis;0.5-equal-closeness (global distribution);false;true;7;0.674223538;646517104;34
ihis;0.5-equal-closeness (global distribution);true;true;7;0.768312358;529672376;80
ihis;0.5-equal-closeness (global distribution);false;true;8;0.673735324;616728984;34
ihis;0.5-equal-closeness (global distribution);true;true;8;0.783677076;405533712;56
ihis;0.5-equal-closeness (global distribution);false;true;9;0.673668165;672222280;31
ihis;0.5-equal-closeness (global distribution);true;true;9;0.770058155;406315912;57
ihis;0.5-equal-closeness (global distribution);false;true;10;0.674159316;700627544;37
ihis;0.5-equal-closeness (global distribution);true;true;10;0.762970725;447645968;53
ihis;0.5-equal-closeness (global distribution);false;true;11;0.673994783;734569584;28
ihis;0.5-equal-closeness (global distribution);true;true;11;0.769554719;409573336;50
ihis;0.5-equal-closeness (global distribution);false;true;12;0.673616787;791192504;29
ihis;0.5-equal-closeness (global distribution);true;true;12;0.757319336;419153392;46
ihis;0.5-equal-closeness (global distribution);false;true;13;0.673925056;820354080;25
ihis;0.5-equal-closeness (global distribution);true;true;13;0.751629627;559366528;55
ihis;0.5-equal-closeness (global distribution);false;true;14;0.673887134;860409632;25
ihis;0.5-equal-closeness (global distribution);true;true;14;0.75255222;421006248;45
ihis;0.5-equal-closeness (global distribution);false;true;15;0.673589263;805905768;30
ihis;0.5-equal-closeness (global distribution);true;true;15;0.750956846;429205624;44
ihis;0.5-equal-closeness (global distribution);false;true;16;0.673198422;836524696;30
ihis;0.5-equal-closeness (global distribution);true;true;16;0.753801939;429827536;42
ihis;0.5-equal-closeness (global distribution);false;true;17;0.673606389;939693216;25
ihis;0.5-equal-closeness (global distribution);true;true;17;0.748202228;421192136;55
ihis;0.5-equal-closeness (global distribution);false;true;18;0.673257752;880773992;24
ihis;0.5-equal-closeness (global distribution);true;true;18;0.752728048;424956848;42
ihis;0.5-equal-closeness (global distribution);false;true;19;0.673583147;827612992;26
ihis;0.5-equal-closeness (global distribution);true;true;19;0.760233364;434643712;34
ihis;0.5-equal-closeness (global distribution);false;true;20;0.673304849;837809288;23
ihis;0.5-equal-closeness (global distribution);true;true;20;0.7606684;435884736;45
ihis;0.5-equal-closeness (global distribution);false;true;21;0.673287723;827613176;21
ihis;0.5-equal-closeness (global distribution);true;true;21;0.758883066;437944368;35
ihis;0.5-equal-closeness (global distribution);false;true;22;0.673443692;888290896;20
ihis;0.5-equal-closeness (global distribution);true;true;22;0.753259608;436807208;35
ihis;0.5-equal-closeness (global distribution);false;true;23;0.672867523;769488896;20
ihis;0.5-equal-closeness (global distribution);true;true;23;0.763928214;471340096;34
ihis;0.5-equal-closeness (global distribution);false;true;24;0.672670573;776450352;23
ihis;0.5-equal-closeness (global distribution);true;true;24;0.756613284;445199096;34
ihis;0.5-equal-closeness (global distribution);false;true;25;0.673099336;749100192;23
ihis;0.5-equal-closeness (global distribution);true;true;25;0.758671175;560928696;30
ihis;0.5-equal-closeness (global distribution);false;true;26;0.673298732;940472888;31
ihis;0.5-equal-closeness (global distribution);true;true;26;0.761435223;444928824;31
ihis;0.5-equal-closeness (global distribution);false;true;27;0.672839387;795978128;22
ihis;0.5-equal-closeness (global distribution);true;true;27;0.757642093;470914792;30
ihis;0.5-equal-closeness (global distribution);false;true;28;0.67212988;809335936;20
ihis;0.5-equal-closeness (global distribution);true;true;28;0.766311405;558563584;31
ihis;0.5-equal-closeness (global distribution);false;true;29;0.67199226;812457872;20
ihis;0.5-equal-closeness (global distribution);true;true;29;0.757698622;459202584;32
ihis;0.5-equal-closeness (global distribution);false;true;30;0.672995968;1000912904;27
ihis;0.5-equal-closeness (global distribution);true;true;30;0.766765935;553133064;30
ihis;0.5-equal-closeness (global distribution);false;true;31;0.672914008;1040133656;24
ihis;0.5-equal-closeness (global distribution);true;true;31;0.759633179;452859664;28
ihis;0.5-equal-closeness (global distribution);false;true;32;0.67263571;1050221720;23
ihis;0.5-equal-closeness (global distribution);true;true;32;0.762596375;452564248;32
ihis;0.5-equal-closeness (global distribution);false;true;33;0.672754369;825753128;20
ihis;0.5-equal-closeness (global distribution);true;true;33;0.753684748;477665320;27
ihis;0.5-equal-closeness (global distribution);false;true;34;0.67258005;1020674760;26
ihis;0.5-equal-closeness (global distribution);true;true;34;0.762107338;476752808;27
ihis;0.5-equal-closeness (global distribution);false;true;35;0.672687699;1008413192;27
ihis;0.5-equal-closeness (global distribution);true;true;35;0.767052581;489721320;27
ihis;0.5-equal-closeness (global distribution);false;true;36;0.672298082;768222888;23
ihis;0.5-equal-closeness (global distribution);true;true;36;0.763978757;523387400;25
ihis;0.5-equal-closeness (global distribution);false;true;37;0.673040618;970664952;24
ihis;0.5-equal-closeness (global distribution);true;true;37;0.765599771;497228584;26
ihis;0.5-equal-closeness (global distribution);false;true;38;0.672404508;996859960;26
ihis;0.5-equal-closeness (global distribution);true;true;38;0.763799701;488138408;29
ihis;0.5-equal-closeness (global distribution);false;true;39;0.672490138;1024516728;27
ihis;0.5-equal-closeness (global distribution);true;true;39;0.765830116;525789672;25
