Dataset;Config;Local;Sorted;Threads;Granularity;Time;TimePrepare;TimeComplete;TimeAnonymize;TimeGlobalTransform;TimePartitionByClass;TimeSuppress;TimeQuality;TimePostprocess
ihis;distinct-5-diversity;false;true;35;0.882929148;12947.33333;2867.333333;9575.333333;5725.666667;205.6666667;0;0;504.6666667;0
ihis;distinct-5-diversity;true;true;35;0.958417841;9470.666667;2869;6057.333333;2411.333333;0;0;0;544.3333333;0
ihis;distinct-5-diversity;false;true;36;0.882249008;12671;2862;9306.333333;5479.666667;206;0;0;502.6666667;0
ihis;distinct-5-diversity;true;true;36;0.957615033;9336.666667;2881;5908.666667;2240.333333;0;0;0;547;0
ihis;distinct-5-diversity;false;true;37;0.883003563;12428.66667;2872.666667;9049.666667;5179.333333;206;0;0;506.3333333;0
ihis;distinct-5-diversity;true;true;37;0.957525737;9213.666667;2871.333333;5793.666667;2141;0;0;0;548.6666667;0
ihis;distinct-5-diversity;false;true;38;0.882846731;12118;2867;8745.333333;4885.666667;207;0;0;505.6666667;0
ihis;distinct-5-diversity;true;true;38;0.957410993;9220.333333;2871;5802;2141;0;0;0;547.3333333;0
ihis;distinct-5-diversity;false;true;39;0.882266612;12411.66667;2868;9039.666667;5178.333333;206;0;0;504;0
ihis;distinct-5-diversity;true;true;39;0.958203653;9037;2859.666667;5635.333333;2013;0;0;0;542;0
ihis;distinct-5-diversity;false;true;40;0.882559472;11566.33333;2872.666667;8191;4350.666667;206.3333333;0;0;502.6666667;0
ihis;distinct-5-diversity;true;true;40;0.957710246;9083.333333;2861.666667;5676.666667;2041.333333;0;0;0;545;0
ihis;distinct-5-diversity;false;true;41;0.882217802;12222;2870;8848.666667;4987;206.3333333;0;0;503.3333333;0
ihis;distinct-5-diversity;true;true;41;0.958108268;9128;2862;5719;2078.666667;0;0;0;547;0
ihis;distinct-5-diversity;false;true;42;0.881985754;11969.66667;2863.666667;8602.666667;4752;206.6666667;0;0;503.3333333;0
ihis;distinct-5-diversity;true;true;42;0.958083497;9054.333333;2882;5624.333333;1943.666667;0;0;0;548;0
ihis;distinct-5-diversity;false;true;43;0.881953747;12378;2877;8995.333333;5122.333333;207;0;0;505.3333333;0.333333333
ihis;distinct-5-diversity;true;true;43;0.957977535;9364.666667;2874.666667;5944;2279.333333;0;0;0;546;0
ihis;distinct-5-diversity;false;true;44;0.882204999;12502.33333;2865.333333;9133.333333;5277.666667;209;0;0;503.6666667;0
ihis;distinct-5-diversity;true;true;44;0.957562563;9219.666667;2872.333333;5801;2141;0;0;0;546.3333333;0
ihis;distinct-5-diversity;false;true;45;0.881704096;12906.66667;2865.333333;9538.333333;5680.666667;207.3333333;0;0;503;0
ihis;distinct-5-diversity;true;true;45;0.957658555;8988.333333;2918.666667;5525.666667;1843;0;0;0;544;0
ihis;distinct-5-diversity;false;true;46;0.882297818;12984;2862.666667;9618.333333;5764.333333;207.3333333;0;0;503;0
ihis;distinct-5-diversity;true;true;46;0.957886455;9304.333333;2866.333333;5891.666667;2244;0;0;0;546.3333333;0
ihis;distinct-5-diversity;false;true;47;0.882215401;12955.66667;2871;9581.666667;5719.666667;207.6666667;0;0;503;0
ihis;distinct-5-diversity;true;true;47;0.958125523;8965;2873;5550.333333;1909.333333;0;0;0;541.6666667;0
ihis;distinct-5-diversity;false;true;48;0.881554465;12178;2859.666667;8817.666667;4989.333333;207;0;0;500.6666667;0
ihis;distinct-5-diversity;true;true;48;0.957707616;8907.333333;2869.666667;5493;1842.333333;0;0;0;544.6666667;0
ihis;distinct-5-diversity;false;true;49;0.881612077;12245.33333;2860.333333;8884;5052.666667;208;0;0;501;0
ihis;distinct-5-diversity;true;true;49;0.957529944;9093.333333;2879;5667.333333;2008.666667;0;0;0;547;0
ihis;distinct-5-diversity;false;true;50;0.881907338;11926.66667;2863;8560;4715.333333;210.3333333;0;0;503.6666667;0
ihis;distinct-5-diversity;true;true;50;0.957535417;8847;2862;5442;1812.333333;0;0;0;543;0
ihis;distinct-5-diversity;false;true;51;0.881648084;11614.33333;2861;8252.333333;4414.333333;208.6666667;0;0;501;0
ihis;distinct-5-diversity;true;true;51;0.957482755;8852;2864;5445.333333;1808.666667;0;0;0;542.6666667;0
ihis;distinct-5-diversity;false;true;52;0.881467247;11833;2865.666667;8465;4621.666667;208.3333333;0;0;502.3333333;0
ihis;distinct-5-diversity;true;true;52;0.957673523;8782;2866;5374;1746;0;0;0;542;0
ihis;distinct-5-diversity;false;true;53;0.881508055;11472;2871.333333;8098.666667;4256;210.3333333;0;0;502;0
ihis;distinct-5-diversity;true;true;53;0.957704634;8610.666667;2863.666667;5200;1578.333333;0;0;0;547;0
ihis;distinct-5-diversity;false;true;54;0.881215195;11297.66667;2870.333333;7927;4083.666667;209.3333333;0;0;500.3333333;0
ihis;distinct-5-diversity;true;true;54;0.957660592;8784.333333;2865;5376.333333;1749.333333;0;0;0;543;0
ihis;distinct-5-diversity;false;true;55;0.88114478;11317;2878;7937.666667;4087.333333;209;0;0;501.3333333;0
ihis;distinct-5-diversity;true;true;55;0.957366894;8781.333333;2863.333333;5376.333333;1746.333333;0;0;0;541.6666667;0
ihis;distinct-5-diversity;false;true;56;0.880885527;11650;2864.333333;8280.666667;4446.666667;209.3333333;0;0;505;0
ihis;distinct-5-diversity;true;true;56;0.95731781;8754;2866;5346;1709.666667;0;0;0;541.6666667;0.333333333
ihis;distinct-5-diversity;false;true;57;0.88070789;11741.33333;2869.666667;8366.666667;4523.666667;209;0;0;505;0
ihis;distinct-5-diversity;true;true;57;0.957318814;9032.333333;2870;5616.666667;1957;0;0;0;545.6666667;0
ihis;distinct-5-diversity;false;true;58;0.881079167;12240.33333;2864;8874.666667;5023.666667;211;0;0;501.6666667;0
ihis;distinct-5-diversity;true;true;58;0.95743636;8780.333333;2868.333333;5370.666667;1743;0;0;0;541.3333333;0
ihis;distinct-5-diversity;false;true;59;0.880395026;11677;2860.333333;8315;4489.666667;209.3333333;0;0;501.6666667;0
ihis;distinct-5-diversity;true;true;59;0.957064764;8674.666667;2865.666667;5266.333333;1643;0;0;0;542.6666667;0
ihis;distinct-5-diversity;false;true;60;0.880536655;11680.66667;2863.666667;8315;4485.666667;209;0;0;502;0
ihis;distinct-5-diversity;true;true;60;0.957682623;8666.333333;2859.666667;5263.333333;1649;0;0;0;543.3333333;0
ihis;distinct-5-diversity;false;true;61;0.8807551;12304.66667;2864;8938;5082.333333;211;0;0;502.6666667;0
ihis;distinct-5-diversity;true;true;61;0.957247836;8752.666667;2872.666667;5336;1710.333333;0;0;0;544;0
ihis;distinct-5-diversity;false;true;62;0.880499848;11740.66667;2859.666667;8377.333333;4553.333333;209.6666667;0;0;503.6666667;0
ihis;distinct-5-diversity;true;true;62;0.957236545;8727.333333;2859;5326.333333;1712.333333;0;0;0;541.6666667;0.333333333
ihis;distinct-5-diversity;false;true;63;0.880297406;11519;2861.333333;8157.333333;4327.666667;212;0;0;500.3333333;0
ihis;distinct-5-diversity;true;true;63;0.957199766;8692.666667;2858.666667;5292;1677;0;0;0;542;0
ihis;distinct-5-diversity;false;true;64;0.880370221;11702;2867.666667;8331.333333;4461.666667;210.3333333;0;0;503;0
ihis;distinct-5-diversity;true;true;64;0.957343937;8837;2859.666667;5435.666667;1817;0;0;0;541.6666667;0
ihis;entropy-3-diversity;false;true;1;0.932408942;42088.33333;2865.333333;38704;31559.33333;601;2327;601;519;0
ihis;entropy-3-diversity;true;true;1;0.924774729;69821.33333;2867;66428;60149;0;2053;601;526.3333333;0
ihis;entropy-3-diversity;false;true;2;0.925968478;36763.66667;2865.666667;33376;26558;401;2399.333333;400.6666667;522;0
ihis;entropy-3-diversity;true;true;2;0.934823484;63695.33333;2879.333333;60275.66667;54144.66667;0;2086;401;540.3333333;0
ihis;entropy-3-diversity;false;true;3;0.927460161;28601.66667;2861.333333;25218;18682.33333;301.3333333;2302.666667;301;522.3333333;0
ihis;entropy-3-diversity;true;true;3;0.933214833;46179;2862.333333;42786;36732;0;2131.666667;301;530.6666667;0
ihis;entropy-3-diversity;false;true;4;0.924706973;21794.66667;2873.333333;18400.33333;11843.66667;301.3333333;2308;301;521;0
ihis;entropy-3-diversity;true;true;4;0.922931101;35770.33333;2861.666667;32371.33333;26356;0;2088.333333;301.3333333;537.3333333;0
ihis;entropy-3-diversity;false;true;5;0.921297506;20125.33333;2865.666667;16738.66667;10378.66667;202.3333333;2314.333333;201;521;0
ihis;entropy-3-diversity;true;true;5;0.935148153;31608;2858.333333;28203;22219;0;2069;301.6666667;546.6666667;0
ihis;entropy-3-diversity;false;true;6;0.91849977;20396;2863.666667;17014;10680;201.3333333;2298;201;518.3333333;0
ihis;entropy-3-diversity;true;true;6;0.927116221;28584.66667;2856.333333;25200;19324.33333;0;2054.333333;201.6666667;528.3333333;0
ihis;entropy-3-diversity;false;true;7;0.916258877;18474.33333;2873.666667;15083;8745.666667;202;2302;201.3333333;517.6666667;0
ihis;entropy-3-diversity;true;true;7;0.931014853;28647.66667;2861.333333;25253;19419.33333;0;2016;201.6666667;533.3333333;0
ihis;entropy-3-diversity;false;true;8;0.914628919;16999.33333;2858.333333;13625.66667;7313.333333;202.6666667;2297.333333;201.6666667;515.3333333;0
ihis;entropy-3-diversity;true;true;8;0.934504041;24714;2862;21314.66667;15504;0;1995;201.6666667;537.3333333;0
ihis;entropy-3-diversity;false;true;9;0.9120046;17346.33333;2860;13972.33333;7647;202.3333333;2300;202;514;0
ihis;entropy-3-diversity;true;true;9;0.927228627;23186.33333;2858;19798.66667;13989.66667;0;1993.666667;202;529.6666667;0
ihis;entropy-3-diversity;false;true;10;0.909463807;16901.33333;2859;13529.33333;7214.666667;202.3333333;2293.666667;202.6666667;513;0
ihis;entropy-3-diversity;true;true;10;0.931844951;22556.66667;2874.333333;19141;13265.33333;0;2008.666667;205.6666667;541.3333333;0
ihis;entropy-3-diversity;false;true;11;0.907608634;16583;2862;13221;7187.333333;203.3333333;1982;202.6666667;500;0
ihis;entropy-3-diversity;true;true;11;0.927517609;22034.66667;2871;18635.66667;12853.33333;0;1938;202.3333333;528;0
ihis;entropy-3-diversity;false;true;12;0.907240558;16144;2857;12790.66667;6819;203;1949.666667;202.3333333;496.3333333;0
ihis;entropy-3-diversity;true;true;12;0.930278145;20788.66667;2859.333333;17401;11597.66667;0;1981.666667;202.6666667;528.3333333;0
ihis;entropy-3-diversity;false;true;13;0.907621437;15534.33333;2857.666667;12181;6212.666667;203.3333333;1948.666667;203.3333333;495.6666667;0
ihis;entropy-3-diversity;true;true;13;0.932250152;20658.66667;2861.666667;17272;11552.66667;0;1890.666667;202.3333333;525;0
ihis;entropy-3-diversity;false;true;14;0.907382987;15937;2864.666667;12575.66667;6578;203.3333333;1960.666667;202.3333333;496.6666667;0
ihis;entropy-3-diversity;true;true;14;0.931558775;19934;2872.333333;16527.66667;10720.66667;0;1943.333333;202.6666667;534;0
ihis;entropy-3-diversity;false;true;15;0.907408593;15615.66667;2869;12246.66667;6219;203;1965.666667;202.6666667;500;0
ihis;entropy-3-diversity;true;true;15;0.935500209;19179.33333;2863;15772.33333;9991.333333;0;1931;202.6666667;544;0
ihis;entropy-3-diversity;false;true;16;0.907292569;15643.33333;2864.333333;12279;6245;203.6666667;1967;202;500;0
ihis;entropy-3-diversity;true;true;16;0.93697446;18825.33333;2869;15409;9659.666667;0;1886;203.6666667;547.3333333;0
ihis;entropy-3-diversity;false;true;17;0.90739739;15575.33333;2867.666667;12210;6182.666667;203.3333333;1963.666667;202.6666667;497.6666667;0
ihis;entropy-3-diversity;true;true;17;0.933085876;19322.33333;2876.666667;15899.33333;10083;0;1950.666667;202.6666667;546.3333333;0
ihis;entropy-3-diversity;false;true;18;0.906907689;15459;2892.666667;12067;6012;203.6666667;1971;202.3333333;499.3333333;0
ihis;entropy-3-diversity;true;true;18;0.936066725;18617;2866.333333;15206.66667;9415.666667;0;1935.666667;203.3333333;544;0
ihis;entropy-3-diversity;false;true;19;0.907316574;14494.33333;2857.333333;11139;5144;204;1971.333333;203.3333333;498;0
ihis;entropy-3-diversity;true;true;19;0.936100597;17968.33333;2861.666667;14570.33333;8825;0;1918;203.3333333;536.3333333;0
ihis;entropy-3-diversity;false;true;20;0.906869282;14654;2883;11275.66667;5279.666667;203.6666667;1946.666667;203;495.3333333;0
ihis;entropy-3-diversity;true;true;20;0.934770549;16670;2866.666667;13267.66667;7518.666667;0;1916.333333;203.6666667;535.6666667;0
ihis;entropy-3-diversity;false;true;21;0.907136537;14240.33333;2858.666667;10886;4911;203.6666667;1949.666667;203.6666667;495.6666667;0
ihis;entropy-3-diversity;true;true;21;0.934895645;16710;2885;13281.33333;7448;0;1960;203.3333333;543.6666667;0
ihis;entropy-3-diversity;false;true;22;0.906851678;14463;2867.333333;11099.66667;5110;204.3333333;1946.333333;203.3333333;496;0
ihis;entropy-3-diversity;true;true;22;0.934759898;16761.33333;2867;13359.66667;7588.666667;0;1938.666667;203.3333333;534.6666667;0
ihis;entropy-3-diversity;false;true;23;0.906868481;14125.33333;2862.333333;10767;4781.666667;204.3333333;1947.333333;203.3333333;496;0
ihis;entropy-3-diversity;true;true;23;0.935950522;16282;2868.333333;12884;7119;0;1934.333333;203.3333333;529.6666667;0
ihis;entropy-3-diversity;false;true;24;0.906533212;14014;2859.333333;10659.33333;4677.666667;204;1947.666667;204;495.3333333;0
ihis;entropy-3-diversity;true;true;24;0.936807946;15674;2858.666667;12287.66667;6552.333333;0;1915.666667;203.6666667;527.6666667;0
ihis;entropy-3-diversity;false;true;25;0.906854879;13729.66667;2876.333333;10353.33333;4316;204.3333333;1963;204;500;0
ihis;entropy-3-diversity;true;true;25;0.934903687;15460.33333;2858.333333;12075.66667;6287.666667;0;1964.666667;204;526.3333333;0
ihis;entropy-3-diversity;false;true;26;0.906936495;13811.33333;2860.666667;10454.66667;4481.333333;205;1946.333333;204;496;0
ihis;entropy-3-diversity;true;true;26;0.93517561;15059.33333;2860.666667;11671.66667;5917;0;1929.333333;204;527;0
ihis;entropy-3-diversity;false;true;27;0.906659638;13303.66667;2866;9939.333333;3949;204.3333333;1957;205;498.3333333;0
ihis;entropy-3-diversity;true;true;27;0.931524552;15823;2870;12424;6594.333333;0;1968;204;529;0
ihis;entropy-3-diversity;false;true;28;0.906310766;14047.66667;2879.333333;10669;4610;205;1972;204;499.3333333;0
ihis;entropy-3-diversity;true;true;28;0.932651238;15972.66667;2874.333333;12570;6749;0;1955.666667;204.6666667;528.3333333;0
ihis;entropy-3-diversity;false;true;29;0.906197143;13655;2863.333333;10296;4315.333333;204.6666667;1951.333333;204;495.6666667;0
ihis;entropy-3-diversity;true;true;29;0.933664885;14696;2858;11312;5547;0;1943.333333;204;526;0
ihis;entropy-3-diversity;false;true;30;0.906411587;13570;2856.333333;10217.33333;4242.666667;204.6666667;1954.666667;204;496.3333333;0
ihis;entropy-3-diversity;true;true;30;0.932487639;15195.33333;2867;11796.33333;6016.333333;0;1945.666667;204.3333333;532;0
ihis;entropy-3-diversity;false;true;31;0.906421989;13723.66667;2869.333333;10357;4342.333333;204.6666667;1967.666667;204.3333333;497.3333333;0
ihis;entropy-3-diversity;true;true;31;0.935296812;15555.33333;2876;12133;6284.666667;0;1976.333333;204.6666667;546.3333333;0
ihis;entropy-3-diversity;false;true;32;0.906289162;13785.66667;2876.333333;10409.66667;4346.666667;205;1985.666667;204.6666667;499.6666667;0
ihis;entropy-3-diversity;true;true;32;0.934102042;15132.66667;2871.666667;11721;5916;0;1931.666667;204.6666667;540;0
ihis;entropy-3-diversity;false;true;33;0.906021907;13392;2861;10036;4047.333333;205.6666667;1955.666667;206.6666667;495;0
ihis;entropy-3-diversity;true;true;33;0.934707141;14867;2861;11471.33333;5716;0;1934;204.3333333;534.6666667;0
ihis;entropy-3-diversity;false;true;34;0.906271558;13547.66667;2858.666667;10194.33333;4210.666667;205;1958.666667;204.6666667;494.6666667;0
ihis;entropy-3-diversity;true;true;34;0.935400602;14705.33333;2866.333333;11306.33333;5516.333333;0;1962.666667;204.6666667;532.6666667;0
ihis;entropy-3-diversity;false;true;35;0.906111525;13774;2859.333333;10420.33333;4447;206;1946;205;494.3333333;0
ihis;entropy-3-diversity;true;true;35;0.933826154;14915;2865.666667;11508.33333;5713.333333;0;1969;205;541;0
ihis;entropy-3-diversity;false;true;36;0.905427384;14251;2865;10887.66667;4847.333333;205.6666667;1968;205.3333333;498.3333333;0
ihis;entropy-3-diversity;true;true;36;0.935031841;14937.33333;2873;11514.66667;5650.666667;0;1992.666667;205.6666667;549.6666667;0
ihis;entropy-3-diversity;false;true;37;0.905950692;13550;2882;10170;4113;206;1969.333333;205;498;0
ihis;entropy-3-diversity;true;true;37;0.935579922;15333;2872.333333;11914.33333;6051;0;1995.333333;205.6666667;546.3333333;0
ihis;entropy-3-diversity;false;true;38;0.905948292;13418.66667;2870.666667;10050.33333;4012.666667;205.6666667;1969;206;497.6666667;0
ihis;entropy-3-diversity;true;true;38;0.936096689;14834;2868.666667;11419;5581.666667;0;1974.333333;205.3333333;546.3333333;0
ihis;entropy-3-diversity;false;true;39;0.905585017;13096;2861.333333;9739.333333;3742.333333;206;1951;205.3333333;495.3333333;0
ihis;entropy-3-diversity;true;true;39;0.932441225;15089.66667;2872.666667;11671;5818.666667;0;1983;207.6666667;546;0
ihis;entropy-3-diversity;false;true;40;0.905619424;13385.33333;2869.333333;10019;3986.333333;206.3333333;1965.666667;206;497;0
ihis;entropy-3-diversity;true;true;40;0.933192036;14964.66667;2869.666667;11551.66667;5715.666667;0;1976;208;543.3333333;0
ihis;entropy-3-diversity;false;true;41;0.905542608;13481;2882;10101.66667;4049.333333;206.6666667;1963;206.3333333;497.3333333;0
ihis;entropy-3-diversity;true;true;41;0.932035189;14784.33333;2870;11370.66667;5527.666667;0;1993.666667;206;543.6666667;0
ihis;entropy-3-diversity;false;true;42;0.905297758;13502.33333;2891;10107.66667;4046.333333;207;1971.666667;206;503.6666667;0
ihis;entropy-3-diversity;true;true;42;0.934611373;14623.66667;2874;11210.33333;5355.666667;0;1988.333333;206;539.3333333;0
ihis;entropy-3-diversity;false;true;43;0.905444988;13458.66667;2874;10086.66667;4045.333333;207.3333333;1966.666667;206;498;0
ihis;entropy-3-diversity;true;true;43;0.934341997;14210;2861.333333;10819.33333;5017.333333;0;1977;206.3333333;529.3333333;0
ihis;entropy-3-diversity;false;true;44;0.905420983;13265;2862;9908.333333;3915;208.6666667;1956.666667;205.3333333;494.6666667;0
ihis;entropy-3-diversity;true;true;44;0.934915517;14756.33333;2861.333333;11366;5550;0;1982.333333;208.3333333;529;0
ihis;entropy-3-diversity;false;true;45;0.905125722;13567;2859.333333;10213;4227.666667;206.3333333;1951;206;494.6666667;0
ihis;entropy-3-diversity;true;true;45;0.933237151;14597.33333;2862;11204.33333;5384.333333;0;1992;206.6666667;531;0
ihis;entropy-3-diversity;false;true;46;0.905333765;13487.33333;2874;10119;4112.666667;207.3333333;1960.666667;206;494.3333333;0
ihis;entropy-3-diversity;true;true;46;0.93371693;14710.66667;2867;11310.66667;5456;0;2000.333333;206.6666667;533;0
ihis;entropy-3-diversity;false;true;47;0.905379375;13401;2874.666667;10032;4022;207;1945;206.6666667;494.3333333;0
ihis;entropy-3-diversity;true;true;47;0.936558141;14792.33333;2936;11321.33333;5389;0;1997.666667;207;535;0
ihis;entropy-3-diversity;false;true;48;0.904808857;13176.66667;2861.666667;9821.333333;3843;207.6666667;1947.333333;206.3333333;493.6666667;0
ihis;entropy-3-diversity;true;true;48;0.932476197;14275.33333;2864;10885.66667;5081.666667;0;1973;206.6666667;525.6666667;0
ihis;entropy-3-diversity;false;true;49;0.905032103;13087.33333;2861.333333;9731;3750.666667;207.6666667;1945;206.6666667;495;0
ihis;entropy-3-diversity;true;true;49;0.933859406;13936.66667;2862;10548;4716.666667;0;1998;210;526.6666667;0
ihis;entropy-3-diversity;false;true;50;0.905295357;12819;2858.666667;9465.333333;3476.666667;208;1948;207;495;0
ihis;entropy-3-diversity;true;true;50;0.931650699;13674.33333;2859.333333;10288.33333;4487.666667;0;1978.333333;207;526.6666667;0
ihis;entropy-3-diversity;false;true;51;0.90511292;12725.33333;2862;9368.666667;3377;208.3333333;1953.666667;207;494.6666667;0
ihis;entropy-3-diversity;true;true;51;0.93496293;13927;2861;10539.33333;4718;0;1994;207.3333333;526.6666667;0
ihis;entropy-3-diversity;false;true;52;0.904879271;12799.33333;2862.333333;9442.333333;3447.333333;208.6666667;1949.666667;207;494.6666667;0
ihis;entropy-3-diversity;true;true;52;0.932195654;13903;2901;10478;4616.333333;0;1991.333333;207;524;0
ihis;entropy-3-diversity;false;true;53;0.904988894;12756.66667;2862.666667;9399;3380.333333;208.6666667;1979.333333;208;495;0
ihis;entropy-3-diversity;true;true;53;0.934100594;13688.33333;2858;10305.66667;4487.333333;0;1992.333333;207.6666667;524.6666667;0
ihis;entropy-3-diversity;false;true;54;0.904668828;12551;2864.666667;9191.666667;3210.333333;208.3333333;1946.333333;207.6666667;494.6666667;0
ihis;entropy-3-diversity;true;true;54;0.935132066;14129;2868.666667;10727.66667;4852.333333;0;2010.666667;211;532.6666667;0
ihis;entropy-3-diversity;false;true;55;0.904731241;13028.66667;2869;9661.666667;3613;211.3333333;1968.666667;210.3333333;498;0
ihis;entropy-3-diversity;true;true;55;0.934022835;14570.66667;2867.666667;11174.33333;5288.333333;0;2019.666667;211;528.6666667;0
ihis;entropy-3-diversity;false;true;56;0.904379168;13305;2866.666667;9940;3921.666667;210;1953.666667;209;498.3333333;0
ihis;entropy-3-diversity;true;true;56;0.933790841;14130.33333;2861.666667;10743;4924.666667;0;1990.666667;208;525.6666667;0
ihis;entropy-3-diversity;false;true;57;0.904600814;12848.66667;2858;9496.333333;3487;211.6666667;1966.333333;210.6666667;494.3333333;0
ihis;entropy-3-diversity;true;true;57;0.931088486;13850.33333;2862.666667;10464.66667;4626.666667;0;1993.666667;210.3333333;523;0
ihis;entropy-3-diversity;false;true;58;0.904408774;12817.33333;2875.666667;9445.666667;3446.333333;209.3333333;1950;208.3333333;496;0
ihis;entropy-3-diversity;true;true;58;0.932904121;13730.66667;2865;10340.33333;4517.666667;0;1987;208.3333333;525.3333333;0
ihis;entropy-3-diversity;false;true;59;0.904057502;12978;2860;9623;3648.333333;209;1944.333333;208;495;0
ihis;entropy-3-diversity;true;true;59;0.933390969;13807;2861.333333;10415;4586.333333;0;2000.666667;208.6666667;530.6666667;0
ihis;entropy-3-diversity;false;true;60;0.904156723;12956.66667;2858;9604;3616;209.3333333;1945.333333;208.6666667;494.6666667;0
ihis;entropy-3-diversity;true;true;60;0.932718676;13990;2864.333333;10596.66667;4755.333333;0;2009;208.6666667;529;0
ihis;entropy-3-diversity;false;true;61;0.904367966;12858.33333;2857.666667;9505.666667;3516;209.6666667;1951;209;495;0
ihis;entropy-3-diversity;true;true;61;0.933929331;14067.33333;2869;10667;4825;0;2002.333333;209;531.3333333;0
ihis;entropy-3-diversity;false;true;62;0.904280748;12662.33333;2866;9302.333333;3316.666667;210;1943.333333;208.6666667;494;0
ihis;entropy-3-diversity;true;true;62;0.93413439;13764;2858.333333;10375.66667;4560;0;1992;211.3333333;530;0
ihis;entropy-3-diversity;false;true;63;0.903978286;12589.33333;2861.333333;9233.666667;3250.666667;211.3333333;1947.666667;208.3333333;494.3333333;0
ihis;entropy-3-diversity;true;true;63;0.936435891;13693.66667;2858;10302.66667;4485.333333;0;1992;209;533;0
ihis;entropy-3-diversity;false;true;64;0.904295951;13016.33333;2869;9650.666667;3588;214.3333333;1978.333333;214.3333333;496.6666667;0
ihis;entropy-3-diversity;true;true;64;0.933372414;13893;2869.666667;10481.33333;4626;0;1997.333333;208.6666667;542;0
ihis;0.2-equal-closeness (global distribution);false;true;1;0.633390717;147449;2789.333333;144183.3333;138378;601;1914.666667;500.3333333;476.3333333;0
ihis;0.2-equal-closeness (global distribution);true;true;1;0.654064344;416513.6667;2792;413246.3333;408034;0;1819.333333;601;475.3333333;0
ihis;0.2-equal-closeness (global distribution);false;true;2;0.629666171;93428.33333;2821.666667;90128.33333;84499;401.3333333;2005.333333;401;478.3333333;0
ihis;0.2-equal-closeness (global distribution);true;true;2;0.65381693;272456;2800.333333;269191;264103.3333;0;1886.333333;401;464.6666667;0
ihis;0.2-equal-closeness (global distribution);false;true;3;0.630267256;75822;2828;72485;67105.66667;301.3333333;1949.333333;300.6666667;509;0
ihis;0.2-equal-closeness (global distribution);true;true;3;0.652263601;205428.3333;2795.333333;202157;197125;0;1935.666667;301;476;0
ihis;0.2-equal-closeness (global distribution);false;true;4;0.629490336;55702.66667;2811.333333;52416.66667;47049.33333;301.6666667;1953.333333;301;474.6666667;0
ihis;0.2-equal-closeness (global distribution);true;true;4;0.655683055;136330.6667;2850.333333;133009;127956.3333;0;1901.333333;301;471.3333333;0
ihis;0.2-equal-closeness (global distribution);false;true;5;0.624879801;47163;2799;43893.66667;38755;202;1936.666667;201;470.3333333;0
ihis;0.2-equal-closeness (global distribution);true;true;5;0.654793855;121801;2824.666667;118496.6667;113558.3333;0;1912.666667;201;479.6666667;0
ihis;0.2-equal-closeness (global distribution);false;true;6;0.6260555;44565.66667;2802.666667;41291.66667;36116.33333;201.6666667;1936.333333;234.6666667;471.3333333;0
ihis;0.2-equal-closeness (global distribution);true;true;6;0.65229857;106595.3333;2791;103341.3333;98432.33333;0;1916;202;463;0
ihis;0.2-equal-closeness (global distribution);false;true;7;0.62410106;39683;2839;36372.33333;31208.33333;202;1921.333333;201.6666667;471.6666667;0
ihis;0.2-equal-closeness (global distribution);true;true;7;0.653673218;94401.33333;2799.333333;91123.33333;86189;0;1933.666667;201.3333333;478.6666667;0
ihis;0.2-equal-closeness (global distribution);false;true;8;0.622416115;34608.66667;2797;31338.66667;26207;203;1930;201.6666667;473;0
ihis;0.2-equal-closeness (global distribution);true;true;8;0.654263011;77780.66667;2811.666667;74491;69613.33333;0;1864;202;478;0
ihis;0.2-equal-closeness (global distribution);false;true;9;0.620798543;34792.66667;2798.666667;31525.33333;26408.66667;203;1913.333333;201.6666667;468.6666667;0
ihis;0.2-equal-closeness (global distribution);true;true;9;0.647711672;83339.33333;2796.333333;80066.66667;75140;0;1928;202.3333333;476.3333333;0
ihis;0.2-equal-closeness (global distribution);false;true;10;0.616130953;30401;2788.666667;27147;22046.66667;202.3333333;1907.666667;201.6666667;465.3333333;0
ihis;0.2-equal-closeness (global distribution);true;true;10;0.649842123;75515.66667;2791;72251.33333;67344.33333;0;1914;202;473.3333333;0
ihis;0.2-equal-closeness (global distribution);false;true;11;0.616354318;29930.33333;2799.333333;26666.66667;21536.33333;202.6666667;1926;202.3333333;464.3333333;0
ihis;0.2-equal-closeness (global distribution);true;true;11;0.651630538;74680;2790.333333;71420.66667;66488.66667;0;1939.333333;202.3333333;469;0
ihis;0.2-equal-closeness (global distribution);false;true;12;0.618229244;29403.66667;2794.333333;26141.33333;21005.66667;203;1936;202.3333333;468;0
ihis;0.2-equal-closeness (global distribution);true;true;12;0.650539207;67443;2799.666667;64162.33333;59229;0;1931.666667;202;481;0
ihis;0.2-equal-closeness (global distribution);false;true;13;0.614436525;26230;2787.666667;22989.66667;18085.66667;203;1711.333333;202;452.6666667;0
ihis;0.2-equal-closeness (global distribution);true;true;13;0.652317212;73946.33333;2789;70688.66667;65780.66667;0;1916.666667;202.3333333;468.6666667;0
ihis;0.2-equal-closeness (global distribution);false;true;14;0.612380176;30575.33333;2792;27335;22412.66667;203.3333333;1724.666667;202.3333333;448;0.333333333
ihis;0.2-equal-closeness (global distribution);true;true;14;0.651398857;63156;2851.333333;59827.66667;54834.33333;0;1939;203;477;0
